Doanh thu thuan ve ban hang va cung cap dich vu,,246663,237145,211168,171323,
Gia von hang ban,,195002,185251,163886,113098,
Loi nhuan gop ve ban hang va cung cap dich vu,,51660,51894,47281,58225,
Doanh thu hoat dong tai chinh,,1056,832,2708,1436,
Chi phi tai chinh,,1407,1138,1151,1115,
Chi phi ban hang,,16845,13698,15123,14288,
Chi phi quan ly doanh nghiep,,7285,9322,5777,12065,
Loi nhuan thuan tu hoat dong kinh doanh,,27200,28584,27955,32191,
Loi nhuan khac,,(221),239,(848),(516),
Phan loi nhuan/lo tu cong ty lien ket lien doanh,,,,,,
Tong loi nhuan ke toan truoc thue,,26979,28823,27107,31674,
Loi nhuan sau thue thu nhap doanh nghiep,,24258,25390,23587,24850,
Loi nhuan sau thue cua co dong Cong ty me,,24456,25096,23410,25067,
Lai co ban tren co phieu (VND),,2299,2359,2158,2089,
,
CAN DOI KE TOAN,Quy 2/2016
CKT/HN,Quy 3/2016
CKT/HN,Quy 4/2016
CKT/HN,Quy 1/2017
CKT/HN,
Tai san ngan han,,451327,418913,436646,475452,
Tien va cac khoan tuong duong tien,,94692,71673,101891,108256,
Cac khoan dau tu tai chinh ngan han,,34584,38888,39563,39881,
Cac khoan phai thu ngan han,,144448,168825,171113,182853,
Hang ton kho,,175105,136981,120307,139785,
Tai san ngan han khac,,2498,2546,3772,4676,
Tai san dai han,,210853,223733,256632,256056,
Tai san co dinh,,107597,103351,99806,106667,
Bat dong san dau tu,,,,,,
Cac khoan dau tu tai chinh dai han,,54381,54382,54390,27420,
Tong cong tai san,,662180,642646,693278,731508,
No phai tra,,451008,405998,418043,430983,
No ngan han,,380368,319251,338442,375329,
No dai han,,70641,86747,79601,55654,
Von chu so huu,,211172,236649,275235,300525,
Von dau tu cua chu so huu,,100000,100000,119999,119999,
Thang du von co phan,,10700,10700,5701,5701,
Loi nhuan sau thue chua phan phoi,,59131,84436,107845,133351,
Loi ich cua co dong thieu so,,,,,,
Tong cong nguon von,,662180,642646,693278,731508,
,
CHI SO TAI CHINH,,,Quy 2/2016
CKT/HN,Quy 3/2016
CKT/HN,Quy 4/2016
CKT/HN,Quy 1/2017
CKT/HN,
Thu nhap tren moi co phan cua 4 quy gan nhat (EPS),VND,,6821,7973,7962,8169,
Gia tri so sach cua co phieu (BVPS),VND,,21117,23665,22936,25044,
Chi so gia thi truong tren thu nhap (P/E),Lan,,21.47,26.5,28.5,23.65,
Chi so gia thi truong tren gia tri so sach (P/B),Lan,,2.49,2.81,2.42,1.97,
Ty suat loi nhuan gop bien,%,,20.94,21.88,22.39,33.99,
Ty suat sinh loi tren doanh thu thuan,%,,9.83,10.71,11.17,14.5,
Ty suat loi nhuan tren von chu so huu binh quan (ROEA),%,,11.39,11.21,9.15,8.71,
Ty suat sinh loi tren tong tai san binh quan (ROAA),%,,3.75,3.85,3.5,3.65,
Ty so thanh toan hien hanh (ngan han),Lan,,1.19,1.31,1.29,1.27,
Kha nang thanh toan lai vay,Lan,,20.18,26.33,24.55,29.41,
Ty so No tren Tong tai san,%,,68.11,63.18,
