TAI SAN,,,,,,
A. TAI SAN NGAN HAN,,3505348,3121399,2757051,2869127,
I. Tien va cac khoan tuong duong tien,,235681,56365,164638,380584,
1. Tien,,235681,56365,164638,380584,
2. Cac khoan tuong duong tien,,,,,,
II. Dau tu tai chinh ngan han,,670442,700218,169275,275,
1. Chung khoan kinh doanh,,,
