TAI SAN,,,,,,
A. TAI SAN NGAN HAN,,592786,475160,373626,392269,
I. Tien va cac khoan tuong duong tien,,21014,77305,82364,54996,
1. Tien,,16014,22305,34364,38871,
2. Cac khoan tuong duong tien,,5000,55000,48000,16125,
II. Dau tu tai chinh ngan han,,123500,102200,66128,142744,
1. Chung khoan kinh doanh,,123500,102200,,,
2. Du phong giam gia chung khoan kinh doanh (*),,,,,,
3. Dau tu nam giu den ngay dao han,,,,66128,142744,
